ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
MRAM,buy,2355,36.8,33.88,-6876.6,2026-05-15 15:02:05,2026-05-18,0
MRAM,buy,63,37.07,33.9,-199.71,2026-05-15 15:06:46,2026-05-18,1
