ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
ABVX,buy,295,146.3149,141.72,-1355.4955,2026-07-06 12:15:58,2026-07-07,2
DD,buy,355,135.5489,138.72,1125.7405,2026-07-01 12:15:58,2026-07-07,4
INLF,buy,4736,4.8,5.72,4357.12,2026-07-07 12:15:58,2026-07-07,0
LHSW,buy,7509,4.4449,4.13,-2364.5841,2026-07-07 12:15:58,2026-07-07,0
MQ,buy,2240,16.87,16.05,-1836.8,2026-07-02 12:15:58,2026-07-07,3
