ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
PL,sell,2341,31.1391,33.97,-6627.1369,2026-06-10 12:15:58,2026-06-11,1
TE,sell,11637,7.6297,8.32,-8033.0211,2026-06-11 12:15:58,2026-06-11,0
