ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
AEVA,buy,1398,25.4467,23.8091,-2289.3648,2026-08-07 12:15:42,2026-08-10,1
HELP,buy,2120,11.57,10.86,-1505.2,2026-08-10 12:15:42,2026-08-10,0
UMAC,buy,1256,24.4043,27.62,4038.9192,2026-08-06 12:15:42,2026-08-10,2
