ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
DXYZ,buy,1112,56.95,,-4192.24,2026-05-12 14:17:25,2026-05-12,0
INOD,buy,1007,94.23,,-80.56,2026-05-12 14:16:52,2026-05-12,0
