ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
ASST,buy,4287,18.8701,21.43,10974.2913,2026-08-24 12:15:42,2026-08-25,1
BMNR,buy,3236,,,0.0,2026-08-25 12:01:23,2026-08-25,0
TEM,buy,1074,69.3184,64.06,-5647.5216,2026-08-24 12:15:42,2026-08-25,1
XPON,buy,12566,5.34,4.86,-6031.68,2026-08-25 12:15:43,2026-08-25,0
XPON,buy,12602,,,0.0,2026-08-25 12:01:23,2026-08-25,0
