ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
AVTX,buy,2578,20.25,,,2026-05-11 13:45:12,2026-05-13,1
DGXX,buy,8982,9.12,,-3682.62,2026-05-13 16:17:47,2026-05-13,0
DOCN,buy,330,157.57,,-132.0,2026-05-12 14:16:52,2026-05-13,1
MRAM,buy,2249,45.75,,-8321.3,2026-05-13 16:17:47,2026-05-13,0
RXT,buy,15638,6.06,,-7506.24,2026-05-13 16:17:47,2026-05-13,0
STRL,buy,73,834.85,,,2026-05-11 13:45:12,2026-05-13,1
