ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
HTZ,sell,28561,2.86,2.38,13709.28,2026-06-25 12:15:58,2026-06-29,2
POET,sell,8097,10.7848,8.97,14694.4356,2026-06-24 12:15:58,2026-06-29,3
