ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
ACHV,sell,304,4.09,,,2026-04-27 13:25:47,2026-04-28,1
NN,sell,69,17.44,,96.6,2026-04-27 13:25:47,2026-04-28,1
