ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
ATRA,buy,10138,8.175,,,2026-05-08 15:25:47,2026-05-11,1
CNSP,buy,14179,7.4,,,2026-05-08 15:25:47,2026-05-11,1
