ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
ALHC,sell,3278,7.8807,8.4,-1702.2654,2026-09-23 12:15:33,2026-09-25,2
MTDR,sell,506,51.96,51.76,101.2,2026-09-23 12:15:33,2026-09-25,3
REAX,sell,1382,15.11,16.3722,-1744.3604,2026-09-25 12:15:33,2026-09-25,0
SM,sell,775,34.1595,34.0,123.6125,2026-09-23 12:15:33,2026-09-25,3
