ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
ABCL,buy,1,9.2977,10.56,4512.7225,2026-08-12 12:15:43,2026-08-13,1
BOXL,buy,7099,6.82,6.25,-4046.43,2026-08-13 12:15:43,2026-08-13,0
QMCO,buy,1459,20.42,23.19,4041.43,2026-08-12 12:15:43,2026-08-13,1
XHLD,buy,10273,5.6753,5.1559,-5335.7962,2026-08-13 12:15:43,2026-08-13,0
