ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
PARR,buy,1088,76.6397,78.5,2024.0064,2026-07-20 12:15:19,2026-07-27,6
PBF,buy,1322,62.8341,60.34,-3297.2002,2026-07-20 12:15:19,2026-07-27,5
