ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
AEHR,buy,304,108.62,101.2,-2255.68,2026-08-05 12:15:42,2026-08-05,0
ALAB,buy,92,348.5809,325.0,-2169.4428,2026-08-05 12:15:42,2026-08-05,0
BLZE,buy,1583,18.9115,17.6514,-1994.7383,2026-08-05 12:15:42,2026-08-05,0
IESC,buy,43,,,0.0,2026-08-05 12:15:42,2026-08-05,1
PLPC,buy,72,,,0.0,2026-08-05 12:15:42,2026-08-05,1
