ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
ANY,buy,17807,,,0.0,2026-06-05 12:16:01,2026-06-05,0
CRSR,buy,4180,10.42,9.521,-3757.82,2026-05-30 09:05:23,2026-06-05,4
HPE,buy,1439,,,0.0,2026-06-05 12:16:01,2026-06-05,0
LASE,buy,21349,,,0.0,2026-06-05 12:16:01,2026-06-05,0
MRVL,buy,244,,,0.0,2026-06-05 12:16:01,2026-06-05,0
REPL,buy,7830,,,0.0,2026-06-05 12:16:01,2026-06-05,0
STI,buy,3403,,,0.0,2026-06-05 12:16:01,2026-06-05,0
