ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
AMLX,buy,962,36.59,33.81,-2674.36,2026-08-19 12:15:43,2026-08-31,8
TMC,buy,6030,5.07,4.7051,-2200.347,2026-08-27 12:15:43,2026-08-31,2
VIR,buy,2206,11.26,10.6608,-1321.8352,2026-08-28 12:15:44,2026-08-31,1
