ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
REAX,sell,1646,16.5587,15.6,1578.0202,2026-09-23 12:15:33,2026-09-23,1
TALO,sell,2211,16.0714,16.64,-1257.1746,2026-09-23 12:15:33,2026-09-23,0
