ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
ALIT,buy,2138,16.34,18.47,3806.31,2026-07-07 12:15:58,2026-07-08,1
PAVS,buy,5844,6.5903,5.71,-5144.4732,2026-07-07 12:15:58,2026-07-08,1
