ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
ATRA,buy,10090,9.37,9.34,-302.7,2026-05-13 16:17:47,2026-05-14,1
ERNA,buy,8242,12.5,11.55,-7584.2884,2026-05-13 16:17:47,2026-05-14,1
FLNC,buy,4651,22.1,22.1,46.51,2026-05-13 16:17:47,2026-05-14,1
INOD,buy,1074,88.85,87.45,-1503.6,2026-05-13 16:17:47,2026-05-14,1
