ticker,side,qty,entry_price,exit_price,pnl,opened_at,closed_at,hold_days
AMBQ,buy,1305,72.54,66.54,-7830.0,2026-05-15 15:02:05,2026-05-19,0
AMBQ,buy,39,71.44,65.61,-227.37,2026-05-15 15:06:46,2026-05-19,2
INOD,buy,1061,93.77,86.3,-7925.67,2026-05-15 15:02:04,2026-05-19,2
INOD,buy,36,93.0,85.92,-254.88,2026-05-15 15:06:45,2026-05-19,2
