ticker,side,qty,entry_price,opened_at
COCO,buy,64,67.96,2026-04-30 14:25:03
INTC,buy,41,92.14,2026-04-30 14:25:03
MANE,buy,40,102.45,2026-04-30 14:25:03
MOH,buy,19,195.39,2026-04-30 14:25:04
SXT,buy,32,113.2,2026-04-30 19:40:16
