ticker,side,qty,entry_price,opened_at
EOSE,sell,11641,6.19,2026-06-10 12:15:58
HIMX,sell,5510,16.96,2026-06-11 12:15:58
INFQ,sell,5319,13.9346,2026-06-10 12:15:58
NVTS,sell,4391,21.0549,2026-06-11 12:15:58
SMCI,sell,3076,29.8,2026-06-11 12:15:58
UEC,sell,6820,10.38,2026-06-10 12:15:58
USAR,sell,3490,20.8461,2026-06-10 12:15:58
WLTH,sell,2827,8.2666,2026-06-09 12:15:58
