ticker,side,qty,entry_price,opened_at
BLKB,buy,624,43.6629,2026-08-04 12:15:42
HURN,buy,251,149.97,2026-08-04 12:15:42
IESC,buy,41,786.0,2026-08-06 12:15:42
MKTX,buy,236,162.3932,2026-08-04 12:15:42
MTRN,buy,108,290.68,2026-08-06 12:15:42
PLPC,buy,64,475.5,2026-08-06 12:15:43
UMAC,buy,1256,24.4043,2026-08-06 12:15:42
