ticker,side,qty,entry_price,opened_at
AGL,buy,716,18.14,2026-04-08 13:32:29
LNKS,buy,4291,1.82,2026-04-08 13:32:29
MOBX,buy,2857,2.93,2026-04-08 13:32:29
PSTV,buy,3003,3.15,2026-04-08 13:32:29
