ticker,side,qty,entry_price,opened_at
CLYM,sell,2251,15.0519,2026-09-02 12:15:33
FIGR,sell,1896,32.4226,2026-09-02 12:15:33
GENB,sell,2363,16.1208,2026-09-02 12:15:33
HELP,sell,3118,11.6148,2026-09-02 12:15:33
NG,sell,7341,8.4708,2026-09-02 12:15:33
REAX,sell,2070,18.08,2026-09-02 12:15:33
