ticker,side,qty,entry_price,opened_at
BKKT,sell,11494,8.13,2026-06-08 15:49:47
BKSY,sell,2589,33.9,2026-06-08 15:49:47
CELC,sell,1019,86.49,2026-06-08 15:49:47
CRCL,sell,1121,82.209,2026-06-08 13:57:04
CRSR,sell,9988,8.9891,2026-06-08 15:49:47
LUNR,sell,3065,30.0328,2026-06-08 13:57:04
PL,sell,2793,32.56,2026-06-08 13:57:04
RDW,sell,4878,19.14,2026-06-08 13:57:04
RKLB,sell,817,114.03,2026-06-08 13:57:04
