ticker,side,qty,entry_price,opened_at
AMLX,buy,962,36.59,2026-08-19 12:15:43
ASST,buy,4287,18.8701,2026-08-24 12:15:42
HTFL,buy,744,46.43,2026-08-19 12:15:43
MRVI,buy,9429,8.4522,2026-08-21 12:15:43
PSNL,buy,4249,17.299,2026-08-24 12:15:43
PURR,buy,7754,10.8274,2026-08-21 12:15:42
TEM,buy,1074,69.3184,2026-08-24 12:15:42
WEAV,buy,3760,7.3,2026-08-19 12:15:43
