ticker,side,qty,entry_price,opened_at
EXTR,buy,62,21.99,2026-05-01 16:04:05
GTX,buy,25,25.5,2026-05-01 19:41:06
KALV,buy,128,26.66,2026-05-01 19:41:06
MANE,buy,8,101.3846,2026-05-01 19:41:06
MXL,buy,20,77.1097,2026-05-01 19:41:06
NOK,buy,111,13.75,2026-05-01 16:04:07
OGN,buy,239,13.28,2026-05-01 19:41:06
QCOM,buy,11,175.2274,2026-05-01 19:41:06
SIMO,buy,15,227.0238,2026-05-01 19:41:06
